delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost,delay_hours,delay_pct,co2_kg,opt_score
4545.0,fedex,furniture,ev van,standard,central,rainy,92.7,34.16,0.0,0.0,no,delivered,4,565.98,0.0,0.0,0.0,0.13865936400875936
4546.0,xpressbees,furniture,van,two day,central,foggy,32.6,30.18,0.0,0.0,no,delivered,4,253.54,0.0,0.0,6.5200000000000005,0.07528201421173485
4547.0,shadowfax,electronics,truck,two day,west,stormy,22.3,27.3,0.0,0.0,no,delivered,5,193.4,0.0,0.0,11.15,0.06989871078273568
4548.0,amazon logistics,documents,scooter,express,west,stormy,192.3,23.04,0.0,0.0,yes,delayed,3,1080.62,0.0,0.0,9.615000000000002,0.2841586528054272
4549.0,fedex,fragile items,scooter,express,south,hot,200.4,40.46,0.0,0.0,yes,delayed,2,1173.38,0.0,0.0,10.020000000000001,0.3077018191470496
4550.0,amazon logistics,fragile items,ev bike,two day,west,stormy,187.1,21.27,0.0,0.0,no,delivered,5,999.31,0.0,0.0,0.0,0.2448208223746304
4551.0,delhivery,automobile parts,truck,same day,east,cold,46.4,36.89,0.0,0.0,no,delivered,5,442.67,0.0,0.0,23.2,0.15530257518615348
4552.0,delhivery,electronics,scooter,standard,east,cold,54.4,25.8,0.0,0.0,no,delivered,4,349.4,0.0,0.0,2.72,0.09109255893072259
4553.0,delhivery,documents,van,same day,west,foggy,91.0,44.66,0.0,0.0,no,delivered,3,688.98,0.0,0.0,18.2,0.2055484186960858
4554.0,shadowfax,cosmetics,scooter,two day,south,stormy,123.2,6.23,0.0,0.0,no,delivered,4,634.69,0.0,0.0,6.16,0.1679328734652649
4555.0,xpressbees,groceries,van,standard,south,clear,69.7,36.18,0.0,0.0,no,delivered,5,457.04,0.0,0.0,13.940000000000001,0.14012230540157133
4556.0,blue dart,documents,scooter,two day,north,hot,267.2,6.54,0.0,0.0,no,delivered,4,1355.62,0.0,0.0,13.36,0.35909397584935826
4557.0,blue dart,documents,ev van,two day,south,stormy,9.1,46.93,0.0,0.0,no,delivered,4,186.29,0.0,0.0,0.0,0.04563916202196505
4558.0,amazon logistics,automobile parts,scooter,standard,central,cold,145.5,42.52,0.0,0.0,no,delivered,5,855.06,0.0,0.0,7.275,0.2241730571812304
4559.0,xpressbees,fragile items,van,two day,north,clear,284.8,18.37,0.0,0.0,no,delivered,4,1479.11,0.0,0.0,56.96000000000001,0.4773989355505266
4560.0,shadowfax,electronics,truck,same day,east,foggy,296.0,39.02,0.0,0.0,yes,delayed,2,1632.7206,0.0,0.0,148.0,0.698889262874453
4561.0,fedex,fragile items,bike,standard,central,stormy,98.1,4.2,0.0,0.0,no,delivered,5,503.1,0.0,0.0,4.905,0.1331601569113877
4562.0,dhl,pharmacy,scooter,two day,central,rainy,189.5,32.85,0.0,0.0,no,delivered,5,1046.05,0.0,0.0,9.475,0.2754066200726774
4563.0,delhivery,fragile items,ev van,two day,central,rainy,241.6,45.74,0.0,0.0,no,delivered,3,1345.22,0.0,0.0,0.0,0.3295652667088294
4564.0,blue dart,pharmacy,ev bike,same day,south,rainy,69.0,1.19,0.0,0.0,yes,delayed,2,448.57,0.0,0.0,0.0,0.10989510391428883
4565.0,ecom express,cosmetics,scooter,two day,south,stormy,166.9,19.29,0.0,0.0,no,delivered,4,892.37,0.0,0.0,8.345,0.23547451764832372
4566.0,dhl,pharmacy,van,two day,south,hot,290.9,11.73,0.0,0.0,no,delivered,3,1489.69,0.0,0.0,58.18,0.4824547452229332
4567.0,xpressbees,cosmetics,ev van,express,east,stormy,268.2,24.25,0.0,0.0,yes,delayed,2,1463.75,0.0,0.0,0.0,0.3586039154525275
4568.0,xpressbees,fragile items,scooter,standard,west,rainy,265.7,39.33,0.0,0.0,no,delivered,3,1446.49,0.0,0.0,13.285,0.38120474076311367
4569.0,ekart,furniture,scooter,two day,west,clear,182.9,18.82,0.0,0.0,no,delivered,4,970.96,0.0,0.0,9.145000000000001,0.25634388880583414
4570.0,blue dart,clothing,scooter,two day,west,clear,187.3,17.72,0.0,0.0,no,delivered,3,989.66,0.0,0.0,9.365,0.26136949413869154
4571.0,xpressbees,electronics,truck,express,east,hot,70.5,23.55,0.0,0.0,no,delivered,3,473.15,0.0,0.0,35.25,0.18710510694269955
4572.0,delhivery,groceries,truck,same day,west,clear,243.1,12.97,0.0,0.0,no,delivered,5,1354.41,0.0,0.0,121.55,0.5772896283175645
4573.0,fedex,furniture,truck,same day,south,cold,231.1,40.93,0.0,0.0,no,delivered,5,1378.29,0.0,0.0,115.55,0.5710228540241864
4574.0,amazon logistics,fragile items,van,express,north,foggy,129.8,7.06,0.0,0.0,yes,delayed,2,720.18,0.0,0.0,25.960000000000004,0.22886359357644048
4575.0,xpressbees,electronics,scooter,same day,central,stormy,257.3,36.39,0.0,0.0,yes,delayed,2,1495.67,0.0,0.0,12.865000000000002,0.3924051430830793
4576.0,xpressbees,fragile items,truck,same day,north,clear,74.2,8.7,0.0,0.0,no,delivered,5,497.1,0.0,0.0,37.1,0.19670873000452302
4577.0,delhivery,electronics,ev bike,two day,central,hot,254.4,25.39,0.0,0.0,no,delivered,5,1348.17,0.0,0.0,0.0,0.33028798681170557
4578.0,blue dart,furniture,ev bike,express,east,cold,187.9,42.72,0.0,0.0,no,delivered,5,1117.66,0.0,0.0,0.0,0.2738153729425598
4579.0,ekart,groceries,ev bike,standard,central,cold,14.6,24.7,0.0,0.0,no,delivered,5,147.1,0.0,0.0,0.0,0.036038009197654514
4580.0,ekart,pharmacy,bike,express,east,clear,107.2,9.49,0.0,0.0,yes,delayed,3,614.47,0.0,0.0,5.36,0.1613635607500868
4581.0,blue dart,electronics,van,standard,north,cold,206.3,1.41,0.0,0.0,no,delivered,5,1035.73,0.0,0.0,41.260000000000005,0.33706883290831957
4582.0,ecom express,cosmetics,van,standard,north,rainy,217.5,28.26,0.0,0.0,no,delivered,5,1172.28,0.0,0.0,43.5,0.3750459284102424
4583.0,blue dart,clothing,ev van,same day,north,stormy,111.1,27.29,0.0,0.0,yes,delayed,2,737.37,0.0,0.0,0.0,0.18064817703653646
4584.0,xpressbees,fragile items,van,two day,east,cold,69.4,45.68,0.0,0.0,no,delivered,5,484.04,0.0,0.0,13.880000000000003,0.1466158604440915
4585.0,shadowfax,pharmacy,scooter,standard,west,stormy,53.1,45.21,0.0,0.0,no,delivered,5,401.13,0.0,0.0,2.6550000000000002,0.10363461573390101
4586.0,shadowfax,fragile items,scooter,express,west,hot,293.4,33.27,0.0,0.0,yes,delayed,2,1616.81,0.0,0.0,14.67,0.4257284526692641
4587.0,blue dart,automobile parts,scooter,standard,central,rainy,118.5,3.39,0.0,0.0,no,delivered,4,602.67,0.0,0.0,5.925000000000001,0.1596137102948259
4588.0,ekart,fragile items,van,express,east,cold,122.0,26.45,0.0,0.0,yes,delayed,2,739.35,0.0,0.0,24.400000000000002,0.23040959490334806
4589.0,shadowfax,furniture,scooter,same day,north,stormy,51.3,8.26,0.0,0.0,yes,delayed,2,381.28,0.0,0.0,2.565,0.09858980992189298
4590.0,ekart,groceries,truck,two day,north,cold,113.3,5.25,0.0,0.0,no,delivered,5,582.25,0.0,0.0,56.65,0.2570512730498566
4591.0,xpressbees,pharmacy,scooter,two day,north,clear,293.7,42.84,0.0,0.0,no,delivered,5,1597.02,0.0,0.0,14.685,0.4209103960640562
4592.0,delhivery,pharmacy,truck,two day,central,foggy,150.6,8.91,0.0,0.0,no,delivered,5,779.73,0.0,0.0,75.3,0.3430959578317173
4593.0,delhivery,fragile items,truck,express,central,hot,212.4,40.28,0.0,0.0,no,delivered,5,1232.84,0.0,0.0,106.2,0.5165065469701137
4594.0,xpressbees,furniture,ev bike,two day,north,clear,282.5,11.03,0.0,0.0,no,delivered,4,1445.59,0.0,0.0,0.0,0.35415489949719503
4595.0,shadowfax,furniture,ev van,express,south,rainy,277.4,8.49,0.0,0.0,yes,delayed,3,1462.47,0.0,0.0,0.0,0.3582903284248389
4596.0,delhivery,clothing,bike,standard,south,hot,264.3,23.6,0.0,0.0,no,delivered,5,1392.3,0.0,0.0,13.215000000000002,0.3677873734148256
4597.0,ecom express,clothing,bike,two day,west,cold,272.5,9.29,0.0,0.0,no,delivered,5,1390.37,0.0,0.0,13.625,0.3681425470136829
4598.0,delhivery,fragile items,van,two day,north,foggy,183.7,37.99,0.0,0.0,no,delivered,3,1032.47,0.0,0.0,36.74,0.3271419262972256
4599.0,ecom express,automobile parts,truck,standard,central,clear,260.3,48.25,0.0,0.0,no,delivered,4,1446.25,0.0,0.0,130.15,0.6171573871536853
4600.0,xpressbees,pharmacy,ev bike,standard,south,clear,238.2,28.3,0.0,0.0,no,delivered,3,1275.9,0.0,0.0,0.0,0.312582569240567
4601.0,ecom express,groceries,scooter,two day,central,hot,297.1,12.64,0.0,0.0,no,delivered,4,1525.42,0.0,0.0,14.855000000000002,0.4037124404506197
4602.0,ecom express,electronics,van,express,west,hot,264.3,41.51,0.0,0.0,no,delivered,4,1496.03,0.0,0.0,52.86000000000001,0.4732641236823447
4603.0,ekart,electronics,truck,two day,south,stormy,161.8,15.89,0.0,0.0,no,delivered,3,856.67,0.0,0.0,80.9,0.3732548015343031
4604.0,xpressbees,cosmetics,truck,two day,north,clear,3.6,20.7,0.0,0.0,no,delivered,5,95.6674,0.0,0.0,1.8,0.02707268313102965
4605.0,blue dart,pharmacy,truck,same day,east,foggy,297.1,17.05,0.0,0.0,yes,delayed,2,1632.7206,0.0,0.0,148.55,0.7
4606.0,fedex,documents,truck,standard,north,rainy,160.7,45.51,0.0,0.0,no,delivered,5,940.03,0.0,0.0,80.35,0.3925664195869783
4607.0,ekart,clothing,bike,same day,west,stormy,283.1,5.21,0.0,0.0,yes,delayed,2,1531.13,0.0,0.0,14.155000000000001,0.40369766714943517
4608.0,fedex,electronics,van,standard,south,stormy,127.2,3.24,0.0,0.0,no,delivered,5,645.72,0.0,0.0,25.44,0.20957149673596237
4609.0,amazon logistics,cosmetics,truck,same day,central,cold,195.3,16.62,0.0,0.0,no,delivered,5,1126.36,0.0,0.0,97.65,0.47315311260712645
4610.0,dhl,pharmacy,bike,same day,north,rainy,263.8,32.75,0.0,0.0,yes,delayed,2,1517.25,0.0,0.0,13.190000000000001,0.3983483690431132
4611.0,delhivery,documents,ev van,express,south,stormy,47.6,2.7,0.0,0.0,yes,delayed,2,296.1,0.0,0.0,0.0,0.07254149913953435
4612.0,ekart,cosmetics,truck,express,south,clear,110.1,26.55,0.0,0.0,no,delivered,5,680.15,0.0,0.0,55.05,0.2778045455964109
4613.0,amazon logistics,fragile items,ev bike,two day,west,rainy,262.7,46.89,0.0,0.0,no,delivered,5,1454.17,0.0,0.0,0.0,0.3562569125421704
4614.0,fedex,furniture,truck,express,south,hot,149.4,29.26,0.0,0.0,yes,failed,1,884.78,0.0,0.0,74.7,0.3676204299622001
4615.0,shadowfax,documents,ev van,two day,west,stormy,197.9,21.59,0.0,0.0,no,delivered,5,1054.27,0.0,0.0,0.0,0.25828546537601105
4616.0,dhl,electronics,bike,two day,south,rainy,163.5,34.77,0.0,0.0,no,delivered,3,921.81,0.0,0.0,8.175,0.2423437005372659
4617.0,ekart,fragile items,ev van,two day,north,foggy,141.0,40.7,0.0,0.0,no,delivered,5,827.1,0.0,0.0,0.0,0.20263111765724032
4618.0,shadowfax,pharmacy,scooter,two day,central,cold,108.3,32.53,0.0,0.0,no,delivered,4,639.09,0.0,0.0,5.415,0.16750628494834002
4619.0,shadowfax,groceries,ev van,same day,north,rainy,288.8,21.03,0.0,0.0,yes,delayed,2,1607.09,0.0,0.0,0.0,0.39372076275634665
4620.0,ecom express,electronics,bike,two day,east,clear,217.6,6.82,0.0,0.0,no,delivered,5,1108.46,0.0,0.0,10.88,0.29353386604641296
4621.0,shadowfax,fragile items,scooter,same day,west,clear,285.8,20.51,0.0,0.0,no,delivered,4,1590.53,0.0,0.0,14.290000000000001,0.4185227006293813
4622.0,ecom express,automobile parts,truck,standard,north,foggy,258.8,25.72,0.0,0.0,no,delivered,5,1371.16,0.0,0.0,129.4,0.5972464566273334
4623.0,amazon logistics,furniture,truck,standard,west,stormy,14.1,31.07,0.0,0.0,no,delivered,5,163.71,0.0,0.0,7.05,0.05434492128911078
4624.0,delhivery,documents,bike,same day,east,cold,260.0,24.0,0.0,0.0,no,delivered,5,1472.0,0.0,0.0,13.0,0.386878868445764
4625.0,dhl,pharmacy,van,same day,west,stormy,27.6,45.0,0.0,0.0,no,delivered,3,373.0,0.0,0.0,5.5200000000000005,0.10252898148378896
4626.0,dhl,fragile items,ev van,two day,north,clear,282.3,48.32,0.0,0.0,no,delivered,3,1556.46,0.0,0.0,0.0,0.381316925872069
4627.0,delhivery,pharmacy,scooter,same day,central,rainy,156.4,23.79,0.0,0.0,yes,failed,1,953.37,0.0,0.0,7.82,0.24935865036222432
4628.0,blue dart,electronics,ev van,standard,north,cold,90.9,8.21,0.0,0.0,no,delivered,5,479.13,0.0,0.0,0.0,0.11738199420035492
4629.0,xpressbees,clothing,ev bike,two day,central,clear,200.3,7.19,0.0,0.0,no,delivered,4,1023.07,0.0,0.0,0.0,0.2506417815761007
4630.0,dhl,electronics,ev van,express,south,cold,271.9,28.73,0.0,0.0,no,delivered,4,1495.69,0.0,0.0,0.0,0.36642889175282045
4631.0,blue dart,groceries,ev van,two day,north,hot,297.1,1.07,0.0,0.0,no,delivered,3,1489.71,0.0,0.0,0.0,0.36496385235783757
4632.0,ekart,furniture,scooter,standard,south,clear,67.7,9.15,0.0,0.0,no,delivered,4,365.95,0.0,0.0,3.3850000000000002,0.09649012336367904
4633.0,ekart,furniture,ev van,standard,east,stormy,222.8,39.1,0.0,0.0,no,delivered,4,1231.3,0.0,0.0,0.0,0.30165602124454116
4634.0,blue dart,cosmetics,van,standard,north,stormy,65.1,4.5,0.0,0.0,no,delivered,3,339.0,0.0,0.0,13.02,0.10934574140917722
4635.0,delhivery,clothing,scooter,two day,south,clear,13.1,7.52,0.0,0.0,no,delivered,5,95.6674,0.0,0.0,0.655,0.024760330387845537
4636.0,xpressbees,automobile parts,ev van,standard,south,clear,50.5,49.49,0.0,0.0,no,delivered,5,400.97,0.0,0.0,0.0,0.09823358632211782
4637.0,amazon logistics,documents,van,same day,north,rainy,230.6,33.19,0.0,0.0,yes,delayed,3,1352.57,0.0,0.0,46.120000000000005,0.42450629900161346
4638.0,fedex,furniture,ev bike,same day,east,cold,37.6,39.34,0.0,0.0,no,delivered,4,406.02,0.0,0.0,0.0,0.09947078514229563
4639.0,shadowfax,clothing,truck,two day,north,clear,218.9,28.4,0.0,0.0,no,delivered,5,1179.7,0.0,0.0,109.45,0.510051232174687
4640.0,ecom express,groceries,scooter,same day,south,cold,286.2,29.43,0.0,0.0,no,delivered,4,1619.29,0.0,0.0,14.31,0.4256089995986892
4641.0,amazon logistics,fragile items,ev van,standard,north,stormy,220.6,23.14,0.0,0.0,no,delivered,4,1172.42,0.0,0.0,0.0,0.2872310179708641
4642.0,delhivery,electronics,ev van,standard,north,foggy,81.4,9.24,0.0,0.0,no,delivered,5,434.72,0.0,0.0,0.0,0.10650199427875168
4643.0,ecom express,furniture,truck,standard,east,rainy,263.6,47.52,0.0,0.0,no,delivered,5,1460.56,0.0,0.0,131.8,0.6239954035039388
4644.0,delhivery,pharmacy,truck,same day,central,cold,239.1,44.6,0.0,0.0,no,delivered,5,1429.3,0.0,0.0,119.55,0.5915978752431051
4645.0,delhivery,pharmacy,bike,express,south,foggy,181.4,9.47,0.0,0.0,yes,delayed,2,985.41,0.0,0.0,9.07,0.2597325282071167
4646.0,dhl,groceries,ev bike,standard,west,rainy,291.7,37.12,0.0,0.0,no,delivered,5,1569.86,0.0,0.0,0.0,0.38459979006818434
4647.0,xpressbees,groceries,ev van,standard,north,cold,54.2,13.06,0.0,0.0,no,delivered,5,310.18,0.0,0.0,0.0,0.0759909564441093
4648.0,delhivery,automobile parts,ev van,standard,west,stormy,3.6,39.22,0.0,0.0,no,delivered,4,134.66,0.0,0.0,0.0,0.032990335272305625
4649.0,ekart,documents,truck,express,west,hot,79.3,37.23,0.0,0.0,no,delivered,5,558.19,0.0,0.0,39.65,0.21682494209913872
4650.0,ekart,furniture,ev van,two day,east,rainy,88.3,32.46,0.0,0.0,no,delivered,4,538.88,0.0,0.0,0.0,0.13202013865691412
4651.0,dhl,groceries,ev bike,two day,south,cold,52.3,36.96,0.0,0.0,no,delivered,5,372.38,0.0,0.0,0.0,0.09122932607085377
4652.0,ecom express,cosmetics,truck,express,east,clear,165.6,40.33,0.0,0.0,yes,delayed,2,998.99,0.0,0.0,82.8,0.411958851063686
4653.0,ekart,fragile items,ev bike,express,west,cold,32.9,27.14,0.0,0.0,no,delivered,4,295.92,0.0,0.0,0.0,0.07249740096376564
4654.0,blue dart,fragile items,bike,two day,west,foggy,186.7,5.67,0.0,0.0,no,delivered,4,950.51,0.0,0.0,9.334999999999999,0.2517175552476028
4655.0,blue dart,electronics,ev bike,two day,north,clear,38.1,26.93,0.0,0.0,no,delivered,4,271.29,0.0,0.0,0.0,0.06646330057941328
4656.0,blue dart,electronics,truck,express,south,foggy,119.2,36.75,0.0,0.0,no,delivered,4,756.25,0.0,0.0,59.6,0.30563709966330455
4657.0,blue dart,groceries,van,express,central,foggy,139.9,17.83,0.0,0.0,yes,delayed,2,802.99,0.0,0.0,27.980000000000004,0.2532306388625297
4658.0,shadowfax,groceries,truck,standard,central,rainy,49.0,46.68,0.0,0.0,no,delivered,4,385.04,0.0,0.0,24.5,0.14380918790458733
4659.0,dhl,electronics,ev van,standard,central,cold,289.7,24.07,0.0,0.0,no,delivered,4,1520.71,0.0,0.0,0.0,0.37255853818467166
4660.0,fedex,automobile parts,truck,two day,west,stormy,30.0,14.86,0.0,0.0,no,delivered,4,194.58,0.0,0.0,15.0,0.07796295870271482
4661.0,amazon logistics,automobile parts,van,standard,north,clear,60.5,45.66,0.0,0.0,no,delivered,4,439.48,0.0,0.0,12.100000000000001,0.13210436280000176
4662.0,shadowfax,groceries,van,standard,south,cold,115.9,24.26,0.0,0.0,no,delivered,5,652.28,0.0,0.0,23.180000000000003,0.20661451042789183
4663.0,blue dart,cosmetics,truck,express,south,foggy,245.4,3.38,0.0,0.0,yes,delayed,2,1287.14,0.0,0.0,122.7,0.5631316104267509
4664.0,dhl,pharmacy,truck,express,south,hot,164.0,14.75,0.0,0.0,yes,delayed,2,914.25,0.0,0.0,82.0,0.3895827922340779
4665.0,ekart,pharmacy,scooter,standard,east,clear,107.7,9.49,0.0,0.0,no,delivered,4,566.97,0.0,0.0,5.385000000000001,0.1497770301956152
4666.0,amazon logistics,fragile items,truck,same day,north,foggy,142.8,44.05,0.0,0.0,no,delivered,4,946.15,0.0,0.0,71.4,0.37599103524739597
4667.0,ekart,electronics,scooter,same day,west,hot,256.1,15.3,0.0,0.0,no,delivered,5,1426.4,0.0,0.0,12.805000000000001,0.375313523785299
4668.0,blue dart,documents,ev van,same day,east,foggy,132.6,23.94,0.0,0.0,no,delivered,3,834.82,0.0,0.0,0.0,0.2045224394179874
4669.0,xpressbees,groceries,truck,two day,north,clear,70.9,20.05,0.0,0.0,no,delivered,5,414.65,0.0,0.0,35.45,0.17317710422715737
4670.0,dhl,automobile parts,ev van,two day,central,cold,63.2,23.39,0.0,0.0,no,delivered,5,386.17,0.0,0.0,0.0,0.094607736314468
4671.0,delhivery,pharmacy,van,express,south,stormy,252.7,25.7,0.0,0.0,yes,failed,2,1390.6,0.0,0.0,50.54,0.4427495510273857
4672.0,xpressbees,groceries,van,two day,east,stormy,75.7,18.18,0.0,0.0,no,delivered,3,433.04,0.0,0.0,15.14,0.13666597508814832
4673.0,blue dart,electronics,scooter,same day,east,rainy,160.7,8.84,0.0,0.0,no,delivered,4,930.02,0.0,0.0,8.035,0.24407233424554717
4674.0,amazon logistics,pharmacy,truck,standard,south,foggy,209.6,38.02,0.0,0.0,no,delivered,5,1162.06,0.0,0.0,104.8,0.49633883343336516
4675.0,amazon logistics,documents,truck,express,south,cold,46.9,19.87,0.0,0.0,no,delivered,4,344.11,0.0,0.0,23.45,0.13166125456574107
4676.0,dhl,documents,truck,standard,east,rainy,6.9,40.42,0.0,0.0,no,delivered,5,155.76,0.0,0.0,3.45,0.045126972492109486
4677.0,shadowfax,automobile parts,ev van,two day,north,rainy,296.8,22.56,0.0,0.0,no,delivered,4,1551.68,0.0,0.0,0.0,0.38014587431554425
4678.0,shadowfax,furniture,truck,same day,west,cold,244.4,49.52,0.0,0.0,yes,failed,1,1471.49,0.0,0.0,122.2,0.6072857310866508
4679.0,shadowfax,clothing,ev bike,two day,west,foggy,284.0,49.0,0.0,0.0,no,delivered,5,1567.0,0.0,0.0,0.0,0.3838991190531926
4680.0,delhivery,electronics,bike,standard,east,foggy,170.4,45.85,0.0,0.0,no,delivered,5,989.55,0.0,0.0,8.520000000000001,0.25963604912425015
4681.0,ekart,groceries,van,same day,central,clear,68.1,26.6,0.0,0.0,no,delivered,5,520.3,0.0,0.0,13.62,0.15497411723075677
4682.0,blue dart,electronics,ev bike,same day,east,rainy,157.1,6.61,0.0,0.0,yes,delayed,2,905.33,0.0,0.0,0.0,0.22179667482605414
4683.0,xpressbees,groceries,van,same day,south,cold,228.9,27.2,0.0,0.0,yes,delayed,2,1326.1,0.0,0.0,45.78,0.417334779769166
4684.0,delhivery,groceries,ev bike,express,west,cold,179.8,20.22,0.0,0.0,yes,delayed,2,1009.66,0.0,0.0,0.0,0.24735646748133144
4685.0,fedex,fragile items,truck,standard,west,cold,142.9,3.67,0.0,0.0,no,delivered,3,725.51,0.0,0.0,71.45,0.3220374474518905
4686.0,xpressbees,groceries,van,two day,west,hot,168.0,24.34,0.0,0.0,no,delivered,4,913.02,0.0,0.0,33.6,0.29153658765152635
4687.0,ecom express,documents,truck,express,east,hot,67.7,37.28,0.0,0.0,yes,delayed,3,500.34,0.0,0.0,33.85,0.19093905051740057
4688.0,ekart,pharmacy,ev van,two day,west,cold,117.1,32.38,0.0,0.0,no,delivered,4,682.64,0.0,0.0,0.0,0.1672398817041936
4689.0,delhivery,pharmacy,ev bike,express,central,clear,136.6,40.25,0.0,0.0,yes,failed,1,853.75,0.0,0.0,0.0,0.2091600975696638
4690.0,xpressbees,electronics,ev van,express,west,rainy,228.4,46.49,0.0,0.0,yes,delayed,2,1331.47,0.0,0.0,0.0,0.32619665605983045
4691.0,delhivery,electronics,bike,express,west,clear,160.5,38.37,0.0,0.0,yes,delayed,2,967.61,0.0,0.0,8.025,0.25326130806478236
4692.0,delhivery,clothing,ev bike,standard,west,cold,135.2,30.03,0.0,0.0,no,delivered,5,766.09,0.0,0.0,0.0,0.18768428597030012
4693.0,ecom express,cosmetics,ev van,same day,central,stormy,285.9,32.4,0.0,0.0,yes,delayed,2,1626.7,0.0,0.0,0.0,0.39852501401648266
4694.0,amazon logistics,clothing,ev van,two day,central,cold,63.8,29.7,0.0,0.0,no,delivered,4,408.1,0.0,0.0,0.0,0.09998036406228966
4695.0,xpressbees,automobile parts,truck,express,south,stormy,243.1,12.23,0.0,0.0,yes,failed,1,1302.19,0.0,0.0,121.55,0.5644962575473298
4696.0,amazon logistics,groceries,van,standard,west,stormy,3.6,6.97,0.0,0.0,no,delivered,5,95.6674,0.0,0.0,0.7200000000000001,0.024891599320864724
4697.0,delhivery,automobile parts,truck,standard,west,hot,118.2,31.31,0.0,0.0,no,delivered,4,684.93,0.0,0.0,59.1,0.28715466144105406
4698.0,delhivery,documents,ev van,standard,east,cold,58.8,49.52,0.0,0.0,no,delivered,5,442.89,0.0,0.0,0.0,0.10850356147892051
4699.0,ekart,groceries,ev van,express,east,cold,144.7,13.82,0.0,0.0,yes,delayed,3,814.96,0.0,0.0,0.0,0.19965694069150597
4700.0,delhivery,clothing,ev van,express,central,foggy,148.3,40.66,0.0,0.0,yes,delayed,2,913.48,0.0,0.0,0.0,0.22379334222891534
4701.0,amazon logistics,fragile items,ev van,same day,central,stormy,117.7,24.36,0.0,0.0,yes,delayed,3,761.58,0.0,0.0,0.0,0.18657938167742846
4702.0,delhivery,pharmacy,truck,express,central,stormy,17.3,30.38,0.0,0.0,yes,delayed,3,227.64,0.0,0.0,8.65,0.07323835865728406
4703.0,fedex,electronics,scooter,express,south,rainy,70.1,24.16,0.0,0.0,yes,delayed,2,472.98,0.0,0.0,3.505,0.12295373130106096
4704.0,amazon logistics,cosmetics,bike,standard,south,stormy,79.1,15.54,0.0,0.0,no,delivered,5,442.12,0.0,0.0,3.955,0.1163021289762824
4705.0,xpressbees,fragile items,ev van,same day,north,foggy,139.9,45.59,0.0,0.0,no,delivered,4,936.27,0.0,0.0,0.0,0.22937666126096526
4706.0,ekart,cosmetics,bike,express,central,hot,127.6,17.01,0.0,0.0,no,delivered,4,739.03,0.0,0.0,6.38,0.1939394108694148
4707.0,fedex,fragile items,bike,same day,west,cold,61.3,6.4,0.0,0.0,no,delivered,4,425.7,0.0,0.0,3.065,0.11048202076537454
4708.0,fedex,documents,van,standard,central,hot,182.9,17.63,0.0,0.0,no,delivered,5,967.39,0.0,0.0,36.580000000000005,0.3108748623307498
4709.0,xpressbees,groceries,ev bike,same day,west,rainy,141.4,32.97,0.0,0.0,no,delivered,3,905.91,0.0,0.0,0.0,0.22193876894797554
4710.0,dhl,fragile items,ev bike,two day,south,cold,67.1,24.38,0.0,0.0,no,delivered,3,408.64,0.0,0.0,0.0,0.1001126585895958
4711.0,ekart,pharmacy,scooter,same day,south,rainy,24.1,12.31,0.0,0.0,no,delivered,5,257.43,0.0,0.0,1.205,0.06550126511119338
4712.0,amazon logistics,pharmacy,truck,express,south,foggy,37.7,48.03,0.0,0.0,yes,failed,2,382.59,0.0,0.0,18.85,0.13179866317196515
4713.0,amazon logistics,cosmetics,ev van,same day,west,stormy,22.0,28.89,0.0,0.0,no,delivered,4,296.67,0.0,0.0,0.0,0.07268114336280194
4714.0,fedex,pharmacy,ev bike,two day,east,stormy,13.8,47.17,0.0,0.0,no,delivered,3,210.51,0.0,0.0,0.0,0.05157281656151089
4715.0,delhivery,clothing,ev van,same day,central,hot,29.9,32.75,0.0,0.0,no,delivered,5,347.75,0.0,0.0,0.0,0.08519522568650141
4716.0,fedex,clothing,ev bike,same day,west,foggy,102.6,2.23,0.0,0.0,no,delivered,3,619.69,0.0,0.0,0.0,0.15181776967841284
4717.0,ecom express,fragile items,bike,two day,south,stormy,160.0,35.82,0.0,0.0,no,delivered,4,907.46,0.0,0.0,8.0,0.23847467961090932
4718.0,ecom express,documents,scooter,express,central,hot,142.2,20.76,0.0,0.0,yes,delayed,3,823.28,0.0,0.0,7.109999999999999,0.2160540581217345
4719.0,dhl,pharmacy,scooter,standard,east,stormy,270.5,29.7,0.0,0.0,no,delivered,4,1441.6,0.0,0.0,13.525,0.3804914256125447
4720.0,blue dart,furniture,bike,two day,south,hot,271.6,31.02,0.0,0.0,no,delivered,4,1451.06,0.0,0.0,13.580000000000002,0.3829201034516107
4721.0,shadowfax,pharmacy,ev van,express,south,cold,55.9,44.06,0.0,0.0,no,delivered,5,461.68,0.0,0.0,0.0,0.11310692104944349
4722.0,amazon logistics,documents,ev bike,express,west,cold,260.3,1.73,0.0,0.0,no,delivered,4,1356.69,0.0,0.0,0.0,0.33237530046475805
4723.0,ecom express,documents,ev van,same day,north,stormy,169.6,29.8,0.0,0.0,yes,delayed,3,1037.4,0.0,0.0,0.0,0.25415248634702103
4724.0,delhivery,cosmetics,scooter,standard,west,cold,221.7,3.46,0.0,0.0,no,delivered,5,1118.88,0.0,0.0,11.085,0.29650066246321277
