delivery_id,delivery_partner,package_type,vehicle_type,delivery_mode,region,weather_condition,distance_km,package_weight_kg,delivery_time_hours,expected_time_hours,delayed,delivery_status,delivery_rating,delivery_cost
3923,fedex,cosmetics,truck,express,west,clear,129.2,23.56,00:00.0,00:00.0,yes,delayed,2,766.68
3924,dhl,pharmacy,van,standard,north,stormy,208.1,18.93,00:00.0,00:00.0,no,delivered,5,1097.29
3925,shadowfax,automobile parts,scooter,two day,north,hot,175.4,48.34,00:00.0,00:00.0,no,delivered,5,1022.02
3926,shadowfax,pharmacy,van,standard,north,rainy,150.7,48.23,00:00.0,00:00.0,no,delivered,4,898.19
3927,fedex,groceries,truck,two day,west,foggy,111,47.29,00:00.0,00:00.0,no,delivered,3,696.87
3928,blue dart,documents,truck,two day,east,rainy,63.1,17.44,00:00.0,00:00.0,no,delivered,5,367.82
3929,shadowfax,electronics,truck,two day,south,hot,116.2,13.7,00:00.0,00:00.0,no,delivered,3,622.1
3930,xpressbees,cosmetics,truck,standard,east,foggy,49.2,6.13,00:00.0,00:00.0,no,delivered,4,264.39
3931,xpressbees,automobile parts,bike,standard,north,hot,201.9,44.96,00:00.0,00:00.0,no,delivered,5,1144.38
3932,delhivery,pharmacy,van,two day,east,clear,27.3,14.56,00:00.0,00:00.0,no,delivered,5,180.18
3933,xpressbees,furniture,scooter,same day,north,cold,214.9,35.76,00:00.0,00:00.0,no,delivered,5,1281.78
3934,xpressbees,clothing,van,same day,west,cold,239.7,10.52,00:00.0,00:00.0,no,delivered,4,1330.06
3935,blue dart,pharmacy,van,two day,north,hot,184.7,12.52,00:00.0,00:00.0,no,delivered,5,961.06
3936,amazon logistics,clothing,scooter,standard,south,hot,247.3,31.62,00:00.0,00:00.0,no,delivered,3,1331.36
3937,fedex,pharmacy,ev van,express,central,hot,103.9,32.21,00:00.0,00:00.0,no,delivered,4,666.13
3938,fedex,documents,bike,standard,west,rainy,150.4,15.83,00:00.0,00:00.0,no,delivered,5,799.49
3939,xpressbees,fragile items,truck,two day,central,clear,151.3,21.69,00:00.0,00:00.0,no,delivered,5,821.57
3940,fedex,automobile parts,van,standard,east,cold,191.5,23.55,00:00.0,00:00.0,no,delivered,4,1028.15
3941,fedex,documents,ev bike,standard,west,clear,141.6,49.52,00:00.0,00:00.0,no,delivered,4,857.13
3942,ekart,documents,ev bike,express,east,stormy,18.8,32.45,00:00.0,00:00.0,yes,delayed,3,241.35
3943,ecom express,automobile parts,truck,same day,west,clear,155,16.1,00:00.0,00:00.0,no,delivered,4,923.3
3944,ecom express,electronics,ev bike,standard,east,rainy,9.2,7.19,00:00.0,00:00.0,no,delivered,3,95.6674
3945,blue dart,furniture,scooter,two day,north,rainy,131.5,45.13,00:00.0,00:00.0,no,delivered,3,792.89
3946,xpressbees,clothing,ev van,two day,west,hot,10.7,9.79,00:00.0,00:00.0,no,delivered,3,95.6674
3947,delhivery,groceries,bike,two day,north,clear,145,49.52,00:00.0,00:00.0,no,delivered,5,874.52
3948,dhl,electronics,ev bike,express,west,clear,112.1,15.52,00:00.0,00:00.0,no,delivered,3,657.06
3949,ecom express,clothing,bike,express,north,rainy,153.3,21.41,00:00.0,00:00.0,yes,delayed,3,880.73
3950,blue dart,groceries,scooter,same day,central,foggy,159.6,31.13,00:00.0,00:00.0,no,delivered,3,991.39
3951,dhl,electronics,ev bike,two day,east,rainy,238.3,28.7,00:00.0,00:00.0,no,delivered,4,1277.6
3952,blue dart,fragile items,ev bike,same day,east,hot,282.8,5.18,00:00.0,00:00.0,no,delivered,5,1529.54
3953,xpressbees,pharmacy,truck,express,central,foggy,74.9,11.11,00:00.0,00:00.0,yes,delayed,2,457.83
3954,fedex,furniture,ev bike,same day,central,cold,273.8,40.29,00:00.0,00:00.0,no,delivered,5,1589.87
3955,shadowfax,furniture,scooter,standard,south,cold,113.4,28.06,00:00.0,00:00.0,no,delivered,4,651.18
3956,ecom express,fragile items,truck,two day,central,rainy,50.1,49.52,00:00.0,00:00.0,no,delivered,5,399.93
3957,fedex,fragile items,scooter,same day,east,hot,181,40.03,00:00.0,00:00.0,no,delivered,4,1125.09
3958,xpressbees,electronics,van,express,south,stormy,118.2,48.01,00:00.0,00:00.0,yes,delayed,3,785.03
3959,delhivery,cosmetics,van,standard,central,stormy,96.8,29.2,00:00.0,00:00.0,no,delivered,4,571.6
3960,blue dart,furniture,truck,express,central,cold,187.5,19.86,00:00.0,00:00.0,yes,delayed,2,1047.08
3961,ecom express,fragile items,bike,same day,central,rainy,209,33.94,00:00.0,00:00.0,no,delivered,4,1246.82
3962,amazon logistics,fragile items,bike,two day,east,cold,134.7,23.87,00:00.0,00:00.0,no,delivered,4,745.11
3963,shadowfax,cosmetics,bike,express,east,stormy,84,41.19,00:00.0,00:00.0,yes,delayed,2,593.57
3964,dhl,cosmetics,scooter,two day,central,clear,236.1,13.09,00:00.0,00:00.0,no,delivered,4,1219.77
3965,blue dart,clothing,truck,same day,north,foggy,194.5,1.97,00:00.0,00:00.0,yes,delayed,3,1078.41
3966,amazon logistics,fragile items,bike,two day,central,clear,189.3,23.13,00:00.0,00:00.0,no,delivered,4,1015.89
3967,amazon logistics,cosmetics,ev van,standard,central,rainy,275.8,14.5,00:00.0,00:00.0,no,delivered,4,1422.5
3968,ekart,documents,van,two day,east,rainy,297.1,23.65,00:00.0,00:00.0,no,delivered,5,1565.95
3969,shadowfax,documents,scooter,standard,north,stormy,14.9,20.3,00:00.0,00:00.0,no,delivered,5,135.4
3970,shadowfax,furniture,ev van,express,south,clear,77.1,11.56,00:00.0,00:00.0,yes,delayed,2,470.18
3971,fedex,groceries,scooter,express,north,clear,243.4,43.64,00:00.0,00:00.0,no,delivered,3,1397.92
3972,ecom express,cosmetics,scooter,same day,west,cold,31.1,36.89,00:00.0,00:00.0,no,delivered,5,366.17
3973,blue dart,groceries,van,same day,south,foggy,9.4,48.48,00:00.0,00:00.0,no,delivered,4,292.44
3974,ekart,clothing,bike,express,south,clear,99.6,24.93,00:00.0,00:00.0,no,delivered,4,622.79
3975,delhivery,groceries,ev bike,standard,east,hot,236.5,16.86,00:00.0,00:00.0,no,delivered,5,1233.08
3976,xpressbees,fragile items,ev bike,same day,west,cold,123.8,29.05,00:00.0,00:00.0,no,delivered,3,806.15
3977,shadowfax,fragile items,van,express,north,rainy,65,6.08,00:00.0,00:00.0,yes,delayed,2,393.24
3978,ecom express,documents,ev van,two day,east,rainy,51.9,25.1,00:00.0,00:00.0,no,delivered,3,334.8
3979,fedex,fragile items,bike,same day,north,stormy,165.7,47.91,00:00.0,00:00.0,no,delivered,3,1072.23
3980,blue dart,electronics,truck,express,east,clear,106.1,38.95,00:00.0,00:00.0,yes,failed,1,697.35
3981,fedex,automobile parts,ev bike,standard,south,cold,189.2,45.23,00:00.0,00:00.0,no,delivered,5,1081.69
3982,delhivery,cosmetics,van,same day,south,foggy,238,11.44,00:00.0,00:00.0,yes,delayed,2,1324.32
3983,xpressbees,electronics,ev van,two day,north,rainy,3.6,1.13,00:00.0,00:00.0,no,delivered,5,95.6674
3984,xpressbees,cosmetics,van,two day,west,hot,98,37.12,00:00.0,00:00.0,no,delivered,3,601.36
3985,amazon logistics,furniture,ev van,express,south,foggy,164.3,40.33,00:00.0,00:00.0,yes,delayed,3,992.49
3986,dhl,fragile items,truck,standard,west,clear,203.1,16.8,00:00.0,00:00.0,no,delivered,5,1065.9
3987,ekart,documents,scooter,standard,west,foggy,91.9,26.06,00:00.0,00:00.0,no,delivered,4,537.68
3988,delhivery,automobile parts,ev bike,same day,west,cold,142.7,20.61,00:00.0,00:00.0,no,delivered,5,875.33
3989,dhl,fragile items,bike,express,north,foggy,32.5,32.76,00:00.0,00:00.0,yes,delayed,2,310.78
3990,fedex,documents,scooter,two day,central,rainy,30.1,44.22,00:00.0,00:00.0,no,delivered,5,283.16
3991,xpressbees,groceries,ev bike,same day,west,rainy,258.4,35.06,00:00.0,00:00.0,no,delivered,3,1497.18
3992,xpressbees,pharmacy,ev van,standard,west,cold,162.2,27.13,00:00.0,00:00.0,no,delivered,4,892.39
3993,blue dart,documents,van,same day,west,hot,139.4,37.26,00:00.0,00:00.0,no,delivered,5,908.78
3994,ekart,automobile parts,truck,express,east,clear,131.8,35.79,00:00.0,00:00.0,yes,delayed,2,816.37
3995,fedex,clothing,ev bike,two day,west,rainy,286,3.41,00:00.0,00:00.0,no,delivered,5,1440.23
3996,dhl,documents,ev bike,standard,south,hot,127.3,39.14,00:00.0,00:00.0,no,delivered,4,753.92
3997,delhivery,furniture,ev van,express,south,rainy,78.9,45.06,00:00.0,00:00.0,yes,delayed,2,579.68
3998,amazon logistics,furniture,bike,standard,south,foggy,29.6,4.35,00:00.0,00:00.0,no,delivered,5,161.05
3999,xpressbees,electronics,scooter,same day,south,cold,241.3,31.44,00:00.0,00:00.0,no,delivered,4,1400.82
4000,fedex,automobile parts,ev van,express,east,hot,283.5,0.67,00:00.0,00:00.0,no,delivered,5,1469.42
4001,ekart,documents,truck,same day,west,hot,278.8,25.35,00:00.0,00:00.0,no,delivered,4,1570.05
4002,amazon logistics,electronics,truck,same day,south,stormy,51.7,30.07,00:00.0,00:00.0,no,delivered,3,448.71
4003,delhivery,furniture,van,two day,south,rainy,193.6,12.35,00:00.0,00:00.0,no,delivered,4,1005.05
4004,fedex,automobile parts,van,express,west,rainy,160.1,6.71,00:00.0,00:00.0,yes,delayed,3,870.63
4005,amazon logistics,electronics,scooter,same day,west,hot,123,13.82,00:00.0,00:00.0,no,delivered,4,756.46
4006,ecom express,furniture,van,same day,south,clear,244.4,41.67,00:00.0,00:00.0,no,delivered,5,1447.01
4007,ekart,automobile parts,bike,two day,north,stormy,269.8,25.73,00:00.0,00:00.0,no,delivered,3,1426.19
4008,shadowfax,automobile parts,scooter,standard,south,foggy,41.7,15.15,00:00.0,00:00.0,no,delivered,4,253.95
4009,blue dart,clothing,ev van,same day,north,clear,3.6,42.44,00:00.0,00:00.0,no,delivered,5,240.32
4010,blue dart,pharmacy,bike,two day,west,stormy,59.4,45.31,00:00.0,00:00.0,no,delivered,5,432.93
4011,dhl,fragile items,ev bike,express,west,clear,243.1,31.49,00:00.0,00:00.0,no,delivered,4,1359.97
4012,amazon logistics,cosmetics,bike,express,west,cold,274.9,9.04,00:00.0,00:00.0,yes,delayed,3,1451.62
4013,xpressbees,pharmacy,ev bike,express,south,rainy,204.5,25.58,00:00.0,00:00.0,yes,failed,1,1149.24
4014,fedex,cosmetics,scooter,same day,south,rainy,6.3,16.25,00:00.0,00:00.0,no,delivered,5,180.25
4015,ekart,furniture,ev bike,same day,east,hot,173.9,3.58,00:00.0,00:00.0,no,delivered,5,980.24
4016,blue dart,electronics,van,standard,west,rainy,126.6,49.52,00:00.0,00:00.0,no,delivered,4,781.98
4017,ekart,pharmacy,ev bike,standard,central,foggy,234.6,4.68,00:00.0,00:00.0,no,delivered,3,1187.04
4018,blue dart,pharmacy,ev bike,two day,central,foggy,226,15.97,00:00.0,00:00.0,no,delivered,4,1177.91
4019,blue dart,fragile items,truck,same day,south,stormy,60.4,13.96,00:00.0,00:00.0,no,delivered,3,443.88
4020,xpressbees,automobile parts,ev bike,same day,north,hot,95.7,14.19,00:00.0,00:00.0,no,delivered,4,621.07
4021,blue dart,groceries,ev van,express,north,hot,65.6,11.2,00:00.0,00:00.0,yes,delayed,2,411.6
4022,delhivery,automobile parts,truck,two day,central,clear,159,27.61,00:00.0,00:00.0,no,delivered,4,877.83
4023,fedex,electronics,scooter,two day,central,foggy,25.5,38.76,00:00.0,00:00.0,no,delivered,4,243.78
4024,ekart,automobile parts,bike,express,east,stormy,178.6,10.27,00:00.0,00:00.0,yes,failed,1,973.81
4025,fedex,clothing,truck,express,north,cold,144.1,39.64,00:00.0,00:00.0,yes,delayed,3,889.42
4026,blue dart,pharmacy,van,two day,east,stormy,168.6,28.22,00:00.0,00:00.0,no,delivered,3,927.66
4027,blue dart,cosmetics,truck,express,west,hot,251.7,49.52,00:00.0,00:00.0,no,delivered,5,1457.93
4028,dhl,pharmacy,ev bike,express,west,stormy,146.8,26.46,00:00.0,00:00.0,yes,delayed,2,863.38
4029,xpressbees,automobile parts,scooter,two day,west,stormy,236.3,43.35,00:00.0,00:00.0,no,delivered,4,1311.55
4030,dhl,furniture,ev bike,standard,west,stormy,280.7,18.12,00:00.0,00:00.0,no,delivered,4,1457.86
4031,fedex,clothing,ev van,same day,north,clear,28.2,35.36,00:00.0,00:00.0,no,delivered,3,347.08
4032,fedex,pharmacy,scooter,same day,west,foggy,24,11.59,00:00.0,00:00.0,no,delivered,4,254.77
4033,ekart,documents,ev van,express,central,cold,56.2,4.04,00:00.0,00:00.0,yes,delayed,3,343.12
4034,ekart,pharmacy,ev van,standard,east,cold,218.4,36.34,00:00.0,00:00.0,no,delivered,3,1201.02
4035,dhl,groceries,van,two day,east,rainy,191.3,35.2,00:00.0,00:00.0,no,delivered,4,1062.1
4036,delhivery,electronics,ev bike,two day,south,foggy,181.2,27.51,00:00.0,00:00.0,no,delivered,5,988.53
4037,xpressbees,pharmacy,ev van,two day,central,hot,202.3,41.81,00:00.0,00:00.0,no,delivered,4,1136.93
4038,shadowfax,electronics,ev van,express,south,cold,138,35.33,00:00.0,00:00.0,no,delivered,4,845.99
4039,ekart,documents,van,two day,central,stormy,87.9,25.22,00:00.0,00:00.0,no,delivered,5,515.16
4040,dhl,pharmacy,truck,two day,east,stormy,56.4,28.49,00:00.0,00:00.0,no,delivered,3,367.47
4041,ekart,fragile items,truck,standard,south,cold,281.9,38.45,00:00.0,00:00.0,no,delivered,4,1524.85
4042,shadowfax,documents,van,express,east,stormy,75.2,11.52,00:00.0,00:00.0,yes,failed,2,460.56
4043,xpressbees,documents,truck,express,north,hot,103,12.45,00:00.0,00:00.0,no,delivered,4,602.35
4044,delhivery,documents,ev van,same day,central,hot,216.7,14.9,00:00.0,00:00.0,no,delivered,3,1228.2
4045,dhl,pharmacy,bike,standard,east,rainy,225.5,32.99,00:00.0,00:00.0,no,delivered,4,1226.47
4046,delhivery,clothing,ev van,same day,east,cold,158.9,45.84,00:00.0,00:00.0,no,delivered,3,1032.02
4047,fedex,furniture,van,express,east,foggy,155.8,3.43,00:00.0,00:00.0,yes,delayed,2,839.29
4048,ekart,fragile items,ev bike,same day,west,clear,290,10.87,00:00.0,00:00.0,yes,delayed,2,1582.61
4049,dhl,electronics,bike,same day,west,rainy,139.3,9.41,00:00.0,00:00.0,no,delivered,5,824.73
4050,fedex,automobile parts,ev van,same day,west,stormy,269.7,3.84,00:00.0,00:00.0,yes,failed,1,1460.02
4051,ekart,furniture,van,two day,north,cold,296,38.2,00:00.0,00:00.0,no,delivered,4,1594.6
4052,dhl,pharmacy,ev van,same day,west,rainy,19.9,48.38,00:00.0,00:00.0,no,delivered,4,344.64
4053,xpressbees,pharmacy,van,same day,west,hot,197.2,32.12,00:00.0,00:00.0,no,delivered,5,1182.36
4054,amazon logistics,automobile parts,ev bike,same day,central,clear,289.1,26.41,00:00.0,00:00.0,yes,failed,2,1624.73
4055,delhivery,pharmacy,truck,same day,south,stormy,133.7,45.12,00:00.0,00:00.0,yes,failed,1,903.86
4056,dhl,fragile items,scooter,two day,central,cold,114.6,44.24,00:00.0,00:00.0,no,delivered,5,705.72
4057,amazon logistics,documents,scooter,express,central,stormy,113,17.87,00:00.0,00:00.0,yes,delayed,2,668.61
4058,fedex,clothing,truck,express,north,cold,228.8,8.44,00:00.0,00:00.0,no,delivered,3,1219.32
4059,blue dart,pharmacy,van,express,central,cold,201.3,12.4,00:00.0,00:00.0,yes,failed,1,1093.7
4060,shadowfax,clothing,truck,standard,central,hot,132.3,39.17,00:00.0,00:00.0,no,delivered,4,779.01
4061,blue dart,clothing,ev bike,same day,central,clear,175.9,37.93,00:00.0,00:00.0,no,delivered,5,1093.29
4062,delhivery,clothing,ev bike,same day,central,foggy,180.1,24.59,00:00.0,00:00.0,yes,delayed,3,1074.27
4063,shadowfax,documents,bike,express,south,clear,88.3,5.1,00:00.0,00:00.0,no,delivered,4,506.8
4064,fedex,electronics,van,same day,north,hot,3.6,39.97,00:00.0,00:00.0,no,delivered,4,234.41
4065,xpressbees,cosmetics,bike,express,west,clear,3.6,28.51,00:00.0,00:00.0,no,delivered,4,146.03
4066,dhl,pharmacy,truck,two day,east,cold,135.3,18.52,00:00.0,00:00.0,no,delivered,5,732.06
4067,amazon logistics,clothing,truck,two day,central,stormy,206.2,46.63,00:00.0,00:00.0,no,delivered,5,1170.89
4068,dhl,documents,ev van,two day,east,cold,276.7,9.25,00:00.0,00:00.0,no,delivered,4,1411.25
4069,xpressbees,automobile parts,van,two day,north,hot,251.9,14.48,00:00.0,00:00.0,no,delivered,4,1302.94
4070,delhivery,automobile parts,van,two day,east,cold,104.4,14.63,00:00.0,00:00.0,no,delivered,5,565.89
4071,delhivery,clothing,truck,same day,south,clear,162.3,46.63,00:00.0,00:00.0,no,delivered,4,1051.39
4072,amazon logistics,pharmacy,bike,same day,central,stormy,135.3,44.25,00:00.0,00:00.0,no,delivered,5,909.25
4073,amazon logistics,documents,bike,express,west,cold,62.9,33.22,00:00.0,00:00.0,no,delivered,3,464.16
4074,ecom express,groceries,ev bike,two day,central,rainy,63.1,22.2,00:00.0,00:00.0,no,delivered,3,382.1
4075,ekart,pharmacy,scooter,express,west,foggy,252.8,7.04,00:00.0,00:00.0,no,delivered,5,1335.12
4076,delhivery,automobile parts,van,express,north,clear,38.2,42.68,00:00.0,00:00.0,no,delivered,3,369.04
4077,ecom express,pharmacy,ev van,two day,central,stormy,22,2.37,00:00.0,00:00.0,no,delivered,5,117.11
4078,shadowfax,automobile parts,scooter,standard,north,clear,83.6,0.67,00:00.0,00:00.0,no,delivered,5,419.95
4079,ekart,fragile items,ev van,standard,south,clear,147.2,22.18,00:00.0,00:00.0,no,delivered,3,802.54
4080,xpressbees,fragile items,truck,two day,north,foggy,15.1,28.53,00:00.0,00:00.0,no,delivered,4,161.09
4081,ecom express,fragile items,scooter,same day,north,hot,102.8,31.79,00:00.0,00:00.0,no,delivered,5,709.37
4082,ekart,fragile items,ev van,two day,central,clear,249.1,28.1,00:00.0,00:00.0,no,delivered,4,1329.8
4083,xpressbees,documents,truck,express,north,cold,111.7,23.28,00:00.0,00:00.0,no,delivered,5,678.34
4084,amazon logistics,automobile parts,scooter,standard,north,hot,178.6,22.86,00:00.0,00:00.0,no,delivered,5,961.58
4085,fedex,automobile parts,van,express,north,cold,288.5,12.69,00:00.0,00:00.0,yes,delayed,3,1530.57
4086,shadowfax,pharmacy,van,two day,west,hot,211.4,10.47,00:00.0,00:00.0,no,delivered,4,1088.41
4087,ekart,cosmetics,ev van,same day,south,hot,204.5,12.66,00:00.0,00:00.0,no,delivered,4,1160.48
4088,ecom express,fragile items,van,two day,west,hot,291.5,1.78,00:00.0,00:00.0,no,delivered,4,1462.84
4089,ecom express,clothing,bike,standard,south,hot,28.9,11.27,00:00.0,00:00.0,no,delivered,5,178.31
4090,ecom express,electronics,ev bike,express,south,clear,281,5.97,00:00.0,00:00.0,no,delivered,3,1472.91
4091,xpressbees,automobile parts,ev bike,same day,north,stormy,46.5,43.22,00:00.0,00:00.0,no,delivered,4,462.16
4092,delhivery,furniture,van,standard,south,rainy,11.6,32.44,00:00.0,00:00.0,no,delivered,4,155.32
4093,dhl,cosmetics,ev van,express,south,rainy,140.1,13.39,00:00.0,00:00.0,yes,delayed,2,790.67
4094,fedex,furniture,van,two day,central,cold,265.5,31.55,00:00.0,00:00.0,no,delivered,3,1422.15
4095,ecom express,furniture,scooter,standard,east,cold,94.7,41.07,00:00.0,00:00.0,no,delivered,4,596.71
4096,fedex,electronics,ev bike,standard,east,cold,28.1,43.96,00:00.0,00:00.0,no,delivered,3,272.38
4097,fedex,documents,bike,same day,central,clear,6.7,37.31,00:00.0,00:00.0,no,delivered,3,245.43
4098,blue dart,electronics,ev van,standard,east,cold,118.1,18.43,00:00.0,00:00.0,no,delivered,4,645.79
4099,amazon logistics,groceries,ev bike,standard,central,clear,295.4,10.55,00:00.0,00:00.0,no,delivered,4,1508.65
4100,dhl,electronics,scooter,same day,south,cold,203.8,47.51,00:00.0,00:00.0,no,delivered,3,1261.53
4101,delhivery,fragile items,bike,same day,central,clear,153,6.92,00:00.0,00:00.0,no,delivered,4,885.76
4102,ecom express,documents,truck,two day,north,clear,62.4,48.42,00:00.0,00:00.0,no,delivered,4,457.26
4103,blue dart,cosmetics,truck,standard,east,clear,285.2,45.78,00:00.0,00:00.0,no,delivered,5,1563.34
4104,delhivery,electronics,ev bike,two day,east,hot,13.6,24.48,00:00.0,00:00.0,no,delivered,5,141.44
4105,delhivery,electronics,scooter,same day,central,hot,11.4,23.6,00:00.0,00:00.0,no,delivered,4,227.8
4106,fedex,groceries,scooter,same day,south,rainy,90.2,4.84,00:00.0,00:00.0,no,delivered,5,565.52
4107,delhivery,fragile items,van,standard,south,hot,137,45.76,00:00.0,00:00.0,no,delivered,5,822.28
4108,amazon logistics,fragile items,ev bike,two day,south,rainy,267,24.83,00:00.0,00:00.0,no,delivered,4,1409.49
4109,fedex,furniture,ev van,standard,west,cold,213.9,1,00:00.0,00:00.0,no,delivered,4,1072.5
4110,ekart,pharmacy,van,same day,south,foggy,119.3,16.91,00:00.0,00:00.0,no,delivered,5,747.23
4111,delhivery,cosmetics,bike,standard,east,stormy,195.4,28.91,00:00.0,00:00.0,no,delivered,3,1063.73
4112,fedex,cosmetics,bike,same day,west,hot,217.7,23.61,00:00.0,00:00.0,no,delivered,4,1259.33
4113,blue dart,cosmetics,truck,express,south,foggy,56.9,16.28,00:00.0,00:00.0,yes,delayed,2,383.34
4114,ecom express,electronics,bike,standard,south,foggy,102.2,23.03,00:00.0,00:00.0,no,delivered,4,580.09
4115,ekart,groceries,ev bike,standard,north,stormy,73.1,17.66,00:00.0,00:00.0,no,delivered,4,418.48
4116,fedex,fragile items,bike,express,north,rainy,249.2,45.88,00:00.0,00:00.0,yes,delayed,2,1433.64
4117,delhivery,groceries,van,express,central,foggy,266.4,10.12,00:00.0,00:00.0,yes,delayed,2,1412.36
4118,blue dart,clothing,ev bike,express,central,cold,268.5,20.35,00:00.0,00:00.0,yes,failed,1,1453.55
4119,blue dart,pharmacy,van,express,north,stormy,178.1,43.95,00:00.0,00:00.0,yes,delayed,3,1072.35
4120,delhivery,documents,ev bike,standard,east,rainy,107.2,20.57,00:00.0,00:00.0,no,delivered,5,597.71
4121,xpressbees,furniture,van,express,north,cold,152.9,25.32,00:00.0,00:00.0,no,delivered,4,890.46
4122,ecom express,furniture,ev bike,express,central,hot,263.9,25.27,00:00.0,00:00.0,no,delivered,4,1445.31
4123,ecom express,cosmetics,van,express,west,cold,204.7,36.76,00:00.0,00:00.0,yes,delayed,2,1183.78
4124,ekart,automobile parts,ev bike,standard,west,hot,250.1,21.95,00:00.0,00:00.0,no,delivered,5,1316.35
4125,amazon logistics,cosmetics,ev van,standard,south,clear,27.3,8.52,00:00.0,00:00.0,no,delivered,4,162.06
4126,fedex,automobile parts,van,standard,south,clear,159.5,41.35,00:00.0,00:00.0,no,delivered,5,921.55
4127,delhivery,electronics,scooter,same day,central,clear,244.3,34.94,00:00.0,00:00.0,no,delivered,5,1426.32
4128,delhivery,fragile items,ev van,same day,east,foggy,159.7,43.37,00:00.0,00:00.0,no,delivered,4,1028.61
4129,fedex,groceries,ev bike,two day,east,foggy,92.3,15.78,00:00.0,00:00.0,no,delivered,4,508.84
4130,dhl,cosmetics,ev van,standard,central,clear,106.2,14.93,00:00.0,00:00.0,no,delivered,5,575.79
4131,delhivery,electronics,van,express,central,clear,20.7,0.67,00:00.0,00:00.0,no,delivered,4,154.28
4132,ecom express,furniture,van,standard,south,hot,264.4,1.72,00:00.0,00:00.0,no,delivered,4,1327.16
4133,xpressbees,electronics,bike,two day,north,hot,209.2,21.71,00:00.0,00:00.0,no,delivered,5,1111.13
4134,fedex,pharmacy,ev bike,two day,south,hot,270.8,37.51,00:00.0,00:00.0,no,delivered,5,1466.53
4135,ecom express,clothing,ev van,standard,west,stormy,49.7,4.63,00:00.0,00:00.0,no,delivered,4,262.39
4136,ecom express,clothing,ev bike,two day,north,rainy,70.9,5.8,00:00.0,00:00.0,no,delivered,4,371.9
4137,ecom express,electronics,scooter,two day,south,stormy,163.5,19.34,00:00.0,00:00.0,no,delivered,5,875.52
4138,ekart,documents,van,same day,central,hot,28.7,37.87,00:00.0,00:00.0,no,delivered,4,357.11
4139,amazon logistics,automobile parts,van,two day,east,hot,187,5.21,00:00.0,00:00.0,no,delivered,4,950.63
4140,fedex,automobile parts,bike,standard,south,foggy,97.8,31.07,00:00.0,00:00.0,no,delivered,5,582.21
4141,xpressbees,electronics,bike,express,east,rainy,51.3,17.84,00:00.0,00:00.0,yes,delayed,3,360.02
4142,amazon logistics,automobile parts,van,same day,central,stormy,102.8,11.74,00:00.0,00:00.0,yes,delayed,2,649.22
4143,blue dart,pharmacy,truck,same day,south,cold,282.9,49.1,00:00.0,00:00.0,no,delivered,3,1632.7206
4144,fedex,documents,ev van,same day,east,hot,183.4,42.58,00:00.0,00:00.0,yes,delayed,3,1144.74
4145,blue dart,automobile parts,ev van,two day,west,hot,186.9,10.12,00:00.0,00:00.0,no,delivered,4,964.86
4146,ekart,documents,ev bike,standard,east,cold,228.5,22.13,00:00.0,00:00.0,no,delivered,4,1208.89
4147,dhl,clothing,ev van,two day,central,hot,249.4,13.76,00:00.0,00:00.0,no,delivered,4,1288.28
4148,amazon logistics,documents,ev bike,standard,east,foggy,174.8,24.55,00:00.0,00:00.0,no,delivered,5,947.65
4149,amazon logistics,clothing,truck,express,west,hot,136.9,11.34,00:00.0,00:00.0,no,delivered,5,768.52
4150,dhl,furniture,ev van,express,south,hot,30.2,2.83,00:00.0,00:00.0,no,delivered,5,209.49
4151,ekart,clothing,ev van,two day,north,foggy,232.5,24.03,00:00.0,00:00.0,no,delivered,3,1234.59
4152,fedex,documents,scooter,express,south,rainy,73.6,32.93,00:00.0,00:00.0,yes,delayed,3,516.79
4153,ecom express,groceries,scooter,two day,north,foggy,49,19.84,00:00.0,00:00.0,no,delivered,3,304.52
4154,ecom express,pharmacy,ev van,standard,west,foggy,280.5,9.39,00:00.0,00:00.0,no,delivered,5,1430.67
4155,ekart,fragile items,bike,two day,east,hot,199.8,30.74,00:00.0,00:00.0,no,delivered,5,1091.22
4156,blue dart,electronics,truck,standard,west,clear,178,40.37,00:00.0,00:00.0,no,delivered,4,1011.11
4157,xpressbees,pharmacy,van,same day,west,hot,207.6,16.4,00:00.0,00:00.0,no,delivered,5,1187.2
4158,ekart,electronics,ev bike,express,east,foggy,106.7,44.59,00:00.0,00:00.0,yes,failed,1,717.27
4159,blue dart,automobile parts,ev van,standard,central,clear,265.5,7.36,00:00.0,00:00.0,no,delivered,5,1349.58
4160,delhivery,documents,scooter,same day,east,foggy,150,19.65,00:00.0,00:00.0,no,delivered,5,908.95
4161,dhl,fragile items,scooter,two day,west,hot,163.6,2.75,00:00.0,00:00.0,no,delivered,4,826.25
4162,dhl,cosmetics,scooter,same day,west,cold,102,36.05,00:00.0,00:00.0,no,delivered,5,718.15
4163,shadowfax,documents,ev bike,same day,west,hot,293.7,46.34,00:00.0,00:00.0,yes,failed,1,1632.7206
4164,blue dart,documents,van,two day,east,rainy,148.1,29.22,00:00.0,00:00.0,no,delivered,3,828.16
4165,xpressbees,documents,truck,express,east,stormy,11.6,21.57,00:00.0,00:00.0,yes,delayed,2,172.71
4166,xpressbees,furniture,van,standard,central,cold,269.4,28.57,00:00.0,00:00.0,no,delivered,4,1432.71
4167,fedex,groceries,ev bike,same day,central,foggy,125.4,37.94,00:00.0,00:00.0,no,delivered,4,840.82
